,TRADE_DT,S_INFO_WINDCODE,S_DQ_CLOSE
3044,20220715,000300.SH,4248.5273
3045,20220718,000300.SH,4292.5858
3046,20220719,000300.SH,4269.3401
3047,20220720,000300.SH,4283.8027
3048,20220721,000300.SH,4236.0578
3049,20220722,000300.SH,4238.2341
3050,20220725,000300.SH,4212.6441
3051,20220726,000300.SH,4245.9758
3052,20220727,000300.SH,4225.0357
3053,20220728,000300.SH,4225.6733
3054,20220729,000300.SH,4170.1019
3055,20220801,000300.SH,4188.6784
3056,20220802,000300.SH,4107.024
3057,20220803,000300.SH,4066.9754
3058,20220804,000300.SH,4101.5367
3059,20220805,000300.SH,4156.9111
3060,20220808,000300.SH,4148.0746
3061,20220809,000300.SH,4156.2907
3062,20220810,000300.SH,4109.7373
3063,20220811,000300.SH,4193.5428
3064,20220812,000300.SH,4191.152
3065,20220815,000300.SH,4185.6794
3066,20220816,000300.SH,4177.837
3067,20220817,000300.SH,4216.9586
3068,20220818,000300.SH,4180.0996
3069,20220819,000300.SH,4151.0738
3070,20220822,000300.SH,4181.3965
3071,20220823,000300.SH,4161.0823
3072,20220824,000300.SH,4082.4195
3073,20220825,000300.SH,4116.2396
3074,20220826,000300.SH,4107.5455
3075,20220829,000300.SH,4089.5205
3076,20220830,000300.SH,4075.7937
3077,20220831,000300.SH,4078.8402
3078,20220901,000300.SH,4043.7395
3079,20220902,000300.SH,4023.6131
3080,20220905,000300.SH,4015.4264
3081,20220906,000300.SH,4052.2802
3082,20220907,000300.SH,4054.983
3083,20220908,000300.SH,4037.6839
3084,20220909,000300.SH,4093.7874
3085,20220913,000300.SH,4111.1145
3086,20220914,000300.SH,4065.359
3087,20220915,000300.SH,4027.1186
3088,20220916,000300.SH,3932.6826
3089,20220919,000300.SH,3928.0001
3090,20220920,000300.SH,3932.8361
3091,20220921,000300.SH,3903.7348
3092,20220922,000300.SH,3869.344
3093,20220923,000300.SH,3856.0212
3094,20220926,000300.SH,3836.6773
3095,20220927,000300.SH,3892.295
3096,20220928,000300.SH,3828.7098
3097,20220929,000300.SH,3827.1434
3098,20220930,000300.SH,3804.8853
3099,20221010,000300.SH,3720.9365
3100,20221011,000300.SH,3727.6867
3101,20221012,000300.SH,3784.3064
3102,20221013,000300.SH,3752.6729
3103,20221014,000300.SH,3842.4698
3104,20221017,000300.SH,3846.4119
3105,20221018,000300.SH,3838.2667
3106,20221019,000300.SH,3776.5335
3107,20221020,000300.SH,3754.9269
3108,20221021,000300.SH,3742.8929
3109,20221024,000300.SH,3633.3733
3110,20221025,000300.SH,3627.4542
3111,20221026,000300.SH,3656.9027
3112,20221027,000300.SH,3631.1448
3113,20221028,000300.SH,3541.3295
3114,20221031,000300.SH,3508.7034
3115,20221101,000300.SH,3634.1732
3116,20221102,000300.SH,3677.8051
3117,20221103,000300.SH,3647.8966
3118,20221104,000300.SH,3767.1746
